-66.2161,45.3782,"Belyeas Point Light-Morrisdale,NB",,,"{name:""","Belyeas Point Light-Morrisdale,NB",""", lat:",45.3782,",",lon:,-66.2161,"},","{name:""Belyeas Point Light-Morrisdale,NB"", lat:45.3782,lon:-66.2161},"
-64.66061,47.72214,"Big Shippegan Light-Lameque Island,NB",,,"{name:""","Big Shippegan Light-Lameque Island,NB",""", lat:",47.72214,",",lon:,-64.66061,"},","{name:""Big Shippegan Light-Lameque Island,NB"", lat:47.72214,lon:-64.66061},"
-64.623611,47.884389,"Black Point Light-Lameque Island,NB",,,"{name:""","Black Point Light-Lameque Island,NB",""", lat:",47.884389,",",lon:,-64.623611,"},","{name:""Black Point Light-Lameque Island,NB"", lat:47.884389,lon:-64.623611},"
-66.85061,45.01809,"Bliss Island Lighthouse-Bliss Island,NB",,,"{name:""","Bliss Island Lighthouse-Bliss Island,NB",""", lat:",45.01809,",",lon:,-66.85061,"},","{name:""Bliss Island Lighthouse-Bliss Island,NB"", lat:45.01809,lon:-66.85061},"
-64.61243,46.461146,"Bouctouche Bar Lighthouse-Bouctouche,NB",,,"{name:""","Bouctouche Bar Lighthouse-Bouctouche,NB",""", lat:",46.461146,",",lon:,-64.61243,"},","{name:""Bouctouche Bar Lighthouse-Bouctouche,NB"", lat:46.461146,lon:-64.61243},"
-64.512639,46.319833,"Caissie Point Lighthouse-Caissie Point,NB",,,"{name:""","Caissie Point Lighthouse-Caissie Point,NB",""", lat:",46.319833,",",lon:,-64.512639,"},","{name:""Caissie Point Lighthouse-Caissie Point,NB"", lat:46.319833,lon:-64.512639},"
-66.67201,48.01002,"Campbellton Range Rear Light-Campbellton,NB",,,"{name:""","Campbellton Range Rear Light-Campbellton,NB",""", lat:",48.01002,",",lon:,-66.67201,"},","{name:""Campbellton Range Rear Light-Campbellton,NB"", lat:48.01002,lon:-66.67201},"
-64.779917,45.593917,"Cape Enrage Lighthouse-Cape Enrage,NB",,,"{name:""","Cape Enrage Lighthouse-Cape Enrage,NB",""", lat:",45.593917,",",lon:,-64.779917,"},","{name:""Cape Enrage Lighthouse-Cape Enrage,NB"", lat:45.593917,lon:-64.779917},"
-63.80636,46.15724,"Cape Jourimain Lighthouse-Jourimain Island,NB",,,"{name:""","Cape Jourimain Lighthouse-Jourimain Island,NB",""", lat:",46.15724,",",lon:,-63.80636,"},","{name:""Cape Jourimain Lighthouse-Jourimain Island,NB"", lat:46.15724,lon:-63.80636},"
-65.90986,45.19524,"Cape Spencer Lighthouse-Cape Spencer,NB",,,"{name:""","Cape Spencer Lighthouse-Cape Spencer,NB",""", lat:",45.19524,",",lon:,-65.90986,"},","{name:""Cape Spencer Lighthouse-Cape Spencer,NB"", lat:45.19524,lon:-65.90986},"
-63.772199,46.13486,"Cape Tormentine Outer Wharf Light-Cape Tormentine,NB",,,"{name:""","Cape Tormentine Outer Wharf Light-Cape Tormentine,NB",""", lat:",46.13486,",",lon:,-63.772199,"},","{name:""Cape Tormentine Outer Wharf Light-Cape Tormentine,NB"", lat:46.13486,lon:-63.772199},"
-63.785119,46.131479,"Cape Tormentine Outer Wharf Range Rear Light-Cape Tormentine,NB",,,"{name:""","Cape Tormentine Outer Wharf Range Rear Light-Cape Tormentine,NB",""", lat:",46.131479,",",lon:,-63.785119,"},","{name:""Cape Tormentine Outer Wharf Range Rear Light-Cape Tormentine,NB"", lat:46.131479,lon:-63.785119},"
-64.904444,47.822556,"Caraquet Island Lighthouse-Caraquet Island,NB",,,"{name:""","Caraquet Island Lighthouse-Caraquet Island,NB",""", lat:",47.822556,",",lon:,-64.904444,"},","{name:""Caraquet Island Lighthouse-Caraquet Island,NB"", lat:47.822556,lon:-64.904444},"
-64.841073,47.808269,"Caraquet Range Front Light-Caraquet Island,NB",,,"{name:""","Caraquet Range Front Light-Caraquet Island,NB",""", lat:",47.808269,",",lon:,-64.841073,"},","{name:""Caraquet Range Front Light-Caraquet Island,NB"", lat:47.808269,lon:-64.841073},"
-64.824679,47.804393,"Caraquet Range Rear Light-Caraquet Island,NB",,,"{name:""","Caraquet Range Rear Light-Caraquet Island,NB",""", lat:",47.804393,",",lon:,-64.824679,"},","{name:""Caraquet Range Rear Light-Caraquet Island,NB"", lat:47.804393,lon:-64.824679},"
-66.966667,44.918667,"Cherry Island Lighthouse-Cherry Island,NB",,,"{name:""","Cherry Island Lighthouse-Cherry Island,NB",""", lat:",44.918667,",",lon:,-66.966667,"},","{name:""Cherry Island Lighthouse-Cherry Island,NB"", lat:44.918667,lon:-66.966667},"
-64.615096,46.335225,"Cocagne Range Front Light-Cocagne,NB",,,"{name:""","Cocagne Range Front Light-Cocagne,NB",""", lat:",46.335225,",",lon:,-64.615096,"},","{name:""Cocagne Range Front Light-Cocagne,NB"", lat:46.335225,lon:-64.615096},"
